상호,주소,별점,메뉴
엄탕 구의점,서울 광진구 아차산로51길 66 1층,3.8,"생고기 김치찌개 (대)(19,000원), 생고기 김치찌개 (중)(13,000원), 명태 내장탕 (대)(19,000원), 명태 내장탕 (중)(13,000원), 양푼 매운갈비찜 (대)(29,000원), 양푼 매운갈비찜 (중)(19,000원), 존슨탕 (대)(23,000원), 존슨탕 (중)(16,000원)"
동해안이야기,서울 광진구 면목로 167 1층,4.3,"모둠숙성회(39,000원), 전복물회(22,000원), 연어초밥(24,000원), 새우초밥(12,000원), 멍게(20,000원), 갑오징어 숙회(25,000원), 산낙지(25,000원), 맛보기 숙성회(18,000원), 맛보기 초밥(10,000원), 맛보기 연어초밥(12,000원), 맛보기 새우초밥(6,000원)"
담꼬직화구이정식,서울 광진구 자양로13길 9,4.3,"담양떡갈비정식 （90gx2）(14,000원), 고추장불고기정식(10,000원), 매운닭갈비정식(11,000원), 우삼겹고기국수(10,000원), 우삼겹비빔국수(10,000원), 담양떡갈비 냉동포장 120gx2ea(11,000원), 담양떡갈비 （90gx3）(18,000원), 골뱅이&소면(17,000원), 우삼겹직화구이(20,000원), 매운닭갈비(20,000원), 고추장불고기(18,000원), 담양떡갈비 （90gx2）(13,000원), 추가우삼겹 （90g）(4,000원), 광천김（5g 10장내외）(1,000원), 공깃밥(1,500원), 코카콜라 （355ml）(2,000원), 사이다 （355ml）(2,000원), 웰치스 포도 （355ml）(2,000원), 환타 （355ml）(2,000원)"
남원골추어탕,서울 광진구 아차산로 403-5,4.9,"추어탕(8,000원), 통추어탕(9,000원), 다슬기추어탕(10,000원), 우렁추어탕(10,000원), 돈까스(6,000원), 메기매운탕(대)(35,000원), 메기매운탕(중)(30,000원), 메기매운탕(소)(25,000원), 갈은추어전골(대)(35,000원), 갈은추어전골(중)(30,000원), 갈은추어전골(소)(25,000원), 통추어전골 (대)(35,000원), 통추어전골 (중)(30,000원), 통추어전골 (소)(25,000원), 추어곱창전골(대)(40,000원), 추어곱창전골(중)(35,000원), 추어곱창전골(소)(30,000원), 깻잎추어튀김(대)(20,000원), 깻잎추어튀김(중)(15,000원), 깻잎추어튀김(소)(10,000원)"
정원복돼지 솥뚜껑삼겹살,서울 광진구 동일로60길 48-1 1층,3.0,"생삼겹살(15,000원), 항정살(14,000원), 소갈비살(15,000원), 한우차돌(20,000원), 대패삼겹(10,000원), 누룽지(6,000원), 물냉면(7,000원), 비빔냉면(7,000원), 김치찌개(7,000원), 차돌된장(8,000원), 버섯사리(3,000원), 청국장(8,000원)"
바다회포차,서울 광진구 자양번영로12길 5-3 1층,2.7,"'우리가게 인기메뉴'모듬회(50,000원), '대'광어(65,000원), 숭어＋활어'1가지'선택(39,000원), 바다의 여왕'참돔'(63,000원), 참돔＋활어'1가지'선택(50,000원), 광어(39,000원), 우럭(40,000원), 광어＋우럭(39,000원), 숭어(39,000원), '봄'도다리 회(39,000원), 도다리회＋활어'1가지'선택(39,000원), 生（생）연어(45,000원), 연어＋광어(42,000원), 연어＋우럭(42,000원), 연어＋숭어(42,000원), 연어＋도다리(42,000원), 도다리세꼬시(38,000원), 도다리세꼬시＋활어 '1가지'선택(39,000원), 활어물회＋소면(38,000원), 모듬물회(48,000원), 멍게(16,000원), 해삼(25,000원), 처음처럼(4,000원), 참이슬후레쉬(4,000원), 참이슬오리지널(4,000원), 진로이즈백(4,000원), 청하(5,000원), 한라산(5,000원), 카스(5,000원), 클라우드(5,000원)"
마장동고기집 뚝섬점,서울 광진구 뚝섬로 505,3.0,마장동 고기집 메뉴판(변동가격)
라라면옥,서울 광진구 아차산로49길 28-2 1층,4.4,"양지쌀국수(10,000원), 모둠 쌀국수 (양지,스지,아롱사태)(12,000원), 양지갈비쌀국수(14,000원), 얼큰양지쌀국수(11,000원), 양지물냉면(9,000원), 양지비빔냉면(9,000원), 얼큰양지소고기국밥(12,000원), 양지갈비탕(14,000원), 모둠수육전골(38,000원), LA갈비 철판구이 (소)(28,000원), 냉수육미나리무침(17,000원), 미나리육전(19,000원), 대만식소세지철판구이(19,000원), 얼큰스지볶음(19,000원), 모둠영양술국(24,000원), 공심채볶음(10,000원), 고수무침(9,000원)"
모이리,서울 광진구 능동로36길 40 2층,4.8,"순두부닭도리탕(30,000원), 수육두부김치찜(25,000원), 오징어볶음(23,000원), 매콤제육볶음(23,000원), 골뱅이무침과 소면(23,000원), 오징어초무침(20,000원), 먹태구이(16,000원), 육새전(23,000원), 오동통새우전(20,000원), 해물파전(15,000원), 해물김치전(18,000원), 두부만두전골(23,000원), 땡초호박새우전(20,000원), 킬바사국물떡볶이(23,000원), 꿀설탕토마토(10,000원), 메론이반통(12,000원)"
양평해장국 중곡점,서울 광진구 동일로 402 1층,4.0,
강변꼼장어쭈꾸미,서울 광진구 구의강변로 79 1층,4.2,"산꼼장어양념 (2인) (600g)(46,000원), 산꼼장어소금구이 (2인) (600g)(40,000원), 쭈,삼,꼼,불고기(33,000원), 꼼장어 양념(22,000원), 꼼장어소금구이(22,000원)"
조그삼 건대점,서울 광진구 동일로24길 85 1층,4.4,"김치삼겹살(150g)(수입)(9,900원), 쭈꾸미삼겹살(150g)(수입)(17,000원), 돈마호크 뼈등심(600g)(38,000원), 조그삼두루치기(200g)(10,900원), 묵사발(7,000원)"
건대멸치국수,서울 광진구 아차산로 305,3.0,"멸치국수(7,000원), 비빔국수(7,500원), 김치말이온국수(7,500원), 김치말이냉국수(7,500원), 열무국수(8,000원), 콩국수(10,000원), 김밥(3,500원)"
초가집사철탕,서울 광진구 동일로28길 6,4.3,"수육 (1인)(23,000원), 전골 (1인)(23,000원), 무침 (200g)(23,000원), 보신탕 (보통)(12,000원), 삼계탕(12,000원)"
바다수퍼해물천하조개구이찜 구의점,서울 광진구 아차산로 339 1층,3.7,"굴 찜 / 구이(40,000원), 석화회(18,000원), 랍스타풍튜 (1마리)(48,000원), 전복버터구이(30,000원), 새우소금구이(30,000원), 새우버터구이(28,000원), 가리비 구이 / 찜 (중)(45,000원), 산낙지탕탕(변동가격), 산낙지샤브(변동가격), 멍게(변동가격), 해상(변동가격), 전복(변동가격), 반반(해삼+전복)(변동가격), 반반(멍게+해삼)(변동가격), 반반(멍게+전복)(변동가격), 소라데침(변동가격)"
본가칼국수,서울 광진구 동일로22길 47,,"닭한마리(2인)(20,000원), 반계닭칼국수(10,000원), 칼국수(7,000원), 얼큰칼국수(7,000원), 수제비(7,000원)"
명태어장갑오징어 자양점,서울 광진구 자양번영로10길 3 1층,,"매콤명태조림(1인분)(13,000원), 매콤갑오징어조림(1인분)(18,000원), 명태조림 / 갑어징어조림 / 철판쭈꾸미 전문점(13,000원)"
넌부대난김밥,서울 광진구 광나루로 606 1층,4.6,"원조김밥(2,500원), 신라면(3,500원), 라볶이(5,000원), 참치덮밥(6,500원), 순두부찌개(6,500원)"
청산칡냉면 본점,서울 광진구 용마산로 24-1 1층 101호,,"회냉면(11,000원), 팥칼국수(10,000원), 동지팥죽(10,000원), 들깨칼국수(10,000원), 왕만두3알(5,000원), 바지락칼국수(9,000원), 물냉면,매운물냉(9,500원), 비빔냉면,매운비빔냉면(9,500원), 왕만두5알(8,000원), 떡만두국,떡국(9,000원), 돈까스(9,500원), 치즈돈까스(9,500원)"
상구네솥뚜껑삼겹살 화양점,서울 광진구 광나루로 360 1층,4.7,"평창 시레기+문경약돌돼지 생삼겹살(26,700원), 평창 시레기+문경약돌돼지 생목살(26,700원), 미나리+문경약돌돼지생삼겹살(26,700원), 미나리+문경약돌돼지생목살(26,700원), 문경약돌돼지 생삼겹살(23,700원), 문경약돌돼지 생목살(23,700원), 항정살(26,700원), 가브리살(26,700원), 늑간살(26,700원)"
무병장수 한방삼계탕,서울 광진구 자양번영로 65 1층,3.6,"한방삼계탕(13,000원), 녹두삼계탕(15,000원), 들깨삼계탕(15,000원), 백년삼계탕(15,000원), 한방찜닭 (대)(40,000원), 한방찜닭 (중)(35,000원), 닭도리탕(30,000원), 옻삼계탕(15,000원), 흑임자삼계탕(15,000원)"
소소막창 자양점,서울 광진구 자양로5길 13 인덕빌딩 1층,4.6,"대구 소막창(25,000원), 대구 돼지막창(15,000원), 돼지 파막창(17,000원), 뒷고기(15,000원), 갈매기살(16,000원), 벌집껍데기(8,000원), 얼큰순두부(7,000원), 김치볶음밥(6,500원), 콩나물 라면(5,000원)"
진주냉면,서울 광진구 아차산로 478 1층,3.5,
선인장두부,서울 광진구 영화사로 98-1 1층,4.0,"순두부전골(14,000원), 두부김치전골(16,000원), 두부조림(16,000원), 두부김치찌개(7,000원), 버섯순두부찌개(6,500원)"
두부천국,서울 광진구 영화사로 77 1층,4.5,"김치찌개(대)(28,000원), 김치찌개(중)(20,000원), 김치찌개(소)(15,000원), 두부 두루치기(22,000원), 두부부침+볶음김치(15,000원)"
오늘도낙지,서울 광진구 아차산로76길 6 1층,4.4,"매콤탱글 낙지볶음밥(10,000원), 담백낙지 생합탕(15,000원), 따끈 든든 낙지왕만두(6,000원), 매콤탱글 낙지볶음(20,000원), 바삭삭 고구마 낙지해물파전(15,000원)"
송파족발,서울 광진구 아차산로 431 강변에스케이뷰 상가102동 B105호,4.9,"족발 (중)(39,000원), 보쌈 (중)(35,000원), 족발 (대)(43,000원), 보쌈 (대)(40,000원), 반반족발(45,000원), 마늘족발(46,000원), 마늘반반(48,000원), 매운족발(43,000원), 마늘보쌈(43,000원), 막국수 (소)(8,000원), 막국수 (대)(13,000원), 잔치국수(5,000원), 골뱅이무침(20,000원), 주먹밥(4,000원)"
삼보수제갈비,서울 광진구 능동로 366 1층,2.1,"수제양념갈비 300g(16,000원), 수제생갈비 300g(19,000원), 소갈비살(19,000원), 한우육회(30,000원), 갈비탕(16,000원), 한우국밥(8,000원), 육회비빔밥(12,000원), 비빔밥(8,000원), 함흥물.비빔 냉면(8,000원)"
꿀꿀진순대 중곡군자점,서울 광진구 긴고랑로 22-1 1층,4.0,"BEST 머릿고기(14,000원), HIT 오젓수육(13,000원), 찐(산양삼) 순대국(10,000원), 한우사골 순대국(9,000원), 진순대 한접시(10,000원)"
보성집손두부,서울 광진구 자양로50길 42,5.0,"두부버섯전골 (소)(30,000원), 두부해물전골 (소)(30,000원), 두부김치전골 (소)(25,000원), 돼지껍데기 (소)(15,000원), 순두부청국장(9,000원), 순두부찌개(9,000원), 된장찌개(9,000원), 두부보쌈(35,000원), 간재미무침(35,000원), 두부김치(28,000원), 두부부침(9,000원), 모두부(7,000원), 순두부(6,000원)"
바다와갯벌,서울 광진구 뚝섬로52길 20 1층,5.0,"광어(중)(25,000원), 우럭(중)(30,000원), 세꼬시도다리(40,000원), 해삼(20,000원), 쭈꾸미샤브샤브(50,000원)"
아우네우리돼지생고기,서울 광진구 자양번영로 15 1층,4.4,"삼겹살(1인분)(16,000원), 목살(1인분)(15,000원), 양념갈비(1인분)(16,000원), 갈매기(1인분)(16,000원), 한우 육회(150g)(25,000원)"
팔각도 건대점,서울 광진구 아차산로 221 1층,4.2,
원조마포숯불갈비,서울 광진구 광나루로12길 5 2층,3.7,"대패삼겹살쌈밥(11,000원), 차돌박이쌈밥(12,000원), 갈비탕(13,000원), 등심(300g)(56,000원), 생삼겹살(200g)(17,000원), 돌솥밥갈비탕(14,000원), 돌솥뚝불고기(11,000원), 뚝불정식(10,000원), 차돌된장찌개(8,000원), 돌솥차돌된장찌개(9,000원), 육회(52,000원), 차돌박이(15,000원), 소갈비(1인분)(31,000원), 돼지갈비(16,000원), 대패삼겹살(12,000원), 물,비빔냉면(6,000원), 돌솥밥(3,000원)"
큰소문난순대국,서울 광진구 뚝섬로23길 27 1층,4.5,"순대국(9,000원), 내장국(9,000원), 살코기순대국(10,000원), 섞어순대국(11,000원), 순대국정식(13,000원), 머리고기모듬(40,000원), 머리고기수육 (소)(17,000원), 살코기수육(25,000원), 오소리감투(13,000원), 편육(12,000원), 뚝배기술국(15,000원), 냄비술국(25,000원), 모듬순대(8,000원)"
고기싸롱 중곡점,서울 광진구 면목로 178 1층,2.6,
횃불,서울 광진구 아차산로55길 20 1층,4.1,"생갈비(220g)(25,000원), 마늘갈비(200g)(23,000원), 안거미살(150g)(24,000원), 안거미주물럭 (150g)(25,000원), 육회타르타르 (130g)(19,000원), 명호마농카레 (밥/누들)(9,000원), 마늘쫑볶음밥(4,000원), 막된장찌개(7,000원), 이달의 술 (8월) 안동소주하이볼(8,000원), 콜키지 서비스 (잔당가격)(4,000원)"
도깨비대패,서울 광진구 자양로13길 16 1층,4.0,"도깨비살(100g)(6,900원), 대패삼겹 (100g)(4,900원), 통삼겹 (100g)(4,900원), 항정살 (100g)(5,900원), 차돌삼겹 (100g)(5,900원), 대패등심 (100g)(5,900원), 얼큰어묵탕(15,000원), 번데기탕(8,000원), 물/비빔냉면(6,000원), 화산계란찜(5,000원), 양념목살 200g(9,900원)"
다야,서울 광진구 광장로1길 20,4.6,"민속국시(7,000원), 항아리 수제비(7,000원), 비빔칼국수(8,000원), 도토리묵(9,000원), 두부김치(9,000원), 파전(9,000원), 김치전(9,000원)"
날로먹는집,서울 광진구 천호대로 677 세진빌딩 101호,3.8,"한우뭉티기(38,000원), 육사시미(37,000원), 통문어숙회(36,000원), 광어회(35,000원), 가리비찜(32,000원)"
육쌈냉면 건대점,서울 광진구 아차산로29길 19 1층,,"물냉면+숯불고기(9,500원), 비빔냉면+숯불고기+냉육수(9,500원), 비빔밥+숯불고기(9,500원), 고기만두(4,500원), 고기추가(100g)(4,500원)"
지호한방삼계탕 성수점,서울 광진구 동일로 88 1층,4.3,"명품 들깨 한방삼계죽(23,000원), 지호 순살찜닭(38,000원), 건강한방삼계탕(17,000원), 미용한방삼계탕(17,000원), 얼큰한방삼계탕(18,000원), 옻한방삼계탕(19,000원), 들깨한방삼계탕(22,000원), 녹두한방삼계탕(22,000원), 흑마늘한방삼계탕(23,000원), 흑삼한방삼계탕(29,000원), 웅추한마리 한방삼계죽(18,000원), 명품얼큰 한방삼계죽(19,000원), 천마오리보양탕(80,000원), 영월묵은지 닭도리탕(38,000원), 오리고추장불고기(25,000원), 오리닭가슴살 떡갈비(12,000원), 불닭발(15,000원), 흙마늘닭편육(15,000원), 헛개한방삼계탕(19,000원)"
소문난순대국,서울 광진구 면목로 141-1 1층,3.3,"순대국(8,000원), 순대국(특)(9,000원), 한우도가니탕(12,000원), 한우도가니탕(특)(15,000원)"
팔팔회,서울 광진구 자양로18길 11 1층,3.9,"팔팔광어회＋유부초밥 또는 해산물(40,000원), 팔팔 연어회＋유부초밥 또는 해산물(48,000원), 팔팔 우럭회＋유부초밥 또는 해산물(40,000원), 반반회 광어＋연어＋유부초밥 또는 해산물(45,000원), 반반회 광어＋우럭＋유부초밥 또는 해산물(41,000원), 반반회 우럭＋연어＋유부초밥 또는 해산물(46,000원), 모둠회 （광어,우럭,연어）(46,000원), 참돔회 [도미1마리] ＋ 초밥5P 또는 해산물(60,000원), 도다리 회＋유부초밥 또는 해산물(41,000원), 도다리 세꼬시＋유부초밥 또는 해산물(41,000원), %혼술팔팔1人도다리세꼬시＋초밥3P 또는해산물(28,900원), %혼술팔팔 도다리회1人＋초밥3P 또는 해산물(28,900원), % 혼술팔팔1人 참돔회＋초밥3P 또는 해산물 %(34,900원), %혼술팔팔 1人 광어회＋초밥3P 또는 해산물(29,900원), %혼술팔팔 1人 우럭회＋초밥3P 또는 해산물(29,900원), %혼술팔팔 1人 연어회＋초밥3P 또는 해산물(32,900원), %혼술팔팔 1人 반반회＋초밥3P 또는 해산물(31,900원), %혼술팔팔1人 모둠회＋초밥3P 또는 해산물(31,900원), 참이슬 후레쉬(5,000원), 참이슬 오리지널(5,000원), 처음처럼(5,000원), 진로이즈백(5,000원), 새로(5,000원), 청하(6,000원), 카스(5,000원), 테라(5,000원), 화요(30,000원), 일품진로(30,000원), 매화수(5,000원), 한라산 21(6,500원)"
미소감자탕뼈구이,서울 광진구 천호대로 576 1층,3.5,"뼈해장국(9,000원), 특뼈해장국(12,000원), 감자탕(소)(31,000원), 매운뼈구이(소)(34,000원)"
매화,서울 광진구 아차산로65길 17,5.0,
부둣가,서울 광진구 면목로 62 1층,4.4,"도미(53,000원), 농어(53,000원), 광어(28,000원), 우럭(28,000원), 광어＋우럭(38,000원), 강도다리 세꼬시(32,000원), 모듬회(53,000원), 광어물회＋사리（개불,멍게）(35,000원), 세꼬시물회＋사리（개불,멍게）(45,000원), 광어무침＋사리(35,000원), 세꼬시무침＋사리(45,000원), 문어숙회(40,000원), 문어초무침(45,000원), 멍게(15,000원), 개불(15,000원), 매운탕(5,000원), 공기밥(1,000원), 참이슬 후레쉬(4,000원), 처음처럼(4,000원), 카스(4,000원)"
족발야시장 군자역점,서울 광진구 능동로36길 18 1층,2.2,"오늘삶은 신선한 족발(41,000원), 맛있게맵다 직화불족발(37,000원), 환상의궁합 족발&보쌈 SET(50,000원), 새콤달콤 냉채족발(37,000원), 오늘삶은 신선한 족발 （소）(33,000원), 방금나온 야들야들 보쌈(33,000원), 환상의 두가지맛 반반족발(42,000원), 화끈한 궁합 불족발&보쌈 SET(56,000원), 쟁반막국수(8,000원), 쟁반쫄면(8,000원), 춘천물막국수(8,000원), 반반막국수(15,000원), 미니족발(25,000원), 미니불족발(26,000원), 옛날편육(12,000원), 미안한오뎅탕(7,000원), 해물부추전(14,000원), 해물김치전(14,000원), 반반전(16,000원), 치즈김치전(18,000원), 옛날도시락(5,000원), 참이슬 후레쉬(4,000원), 참이슬 오리지널(4,000원), 새로(4,000원), 진로 이즈백(4,000원), 처음처럼(4,000원), 카스(4,000원), 테라(4,000원), 장수막걸리(3,000원), 청하(5,000원)"
목포해물아구꽃게,서울 광진구 광나루로36길 52 1층,4.0,"해물찜/탕(소)(44,000원), 아구찜/탕(소)(37,000원), 순살아구찜/탕(소)(39,000원), 산낙지찜(소)(44,000원), 꽃게찜/탕(소)(52,000원), 갈치찌개(11,000원), 동태찌개(8,000원), 조기찌개(9,000원), 순두부(8,000원), 부대찌개(8,000원)"
수현민물장어,서울 광진구 능동로4길 33 1층,4.5,"장어 고추장구이(30,000원), 장어 간장구이(30,000원), 장어 소금구이(30,000원), 쏘가리회(변동가격), 쏘가리매운탕(변동가격), 추어탕(9,000원), 메기매운탕 (대)(55,000원), 메기매운탕 (중)(45,000원), 메기매운탕 (소)(35,000원), 잡고기매운탕 (대)(60,000원), 잡고기매운탕 (중)(50,000원), 잡고기매운탕 (소)(40,000원), 빠가사리매운탕 (대)(65,000원), 빠가사리매운탕 (중)(55,000원), 빠가사리매운탕 (소)(45,000원)"
호강불백 군자역점,서울 광진구 능동로 324-1,5.0,"참숯 석쇠 불고기 세트(11,000원), 순창고추장 불고기 세트(13,000원), 바지락탕 (조개탕)(9,900원), 속초식 숯불오징어구이(10,900원), 현수네 고추튀김 (5개)(9,900원), 전주식 고추장육회(12,900원), 편육반 명태회무침반(9,900원), 고기한판+바지락탕(29,900원)"
주돈,서울 광진구 군자로 168,4.9,"통삼겹살(15,000원), 통목살(15,000원), 통가브리살(15,000원), 통항정살(17,000원)"
콩불 건대점,서울 광진구 능동로 135-2 1층,3.7,"[특허인증]콩불（콩나물＋불고기）(9,500원), 치즈콩불（치즈듬뿍＋콩나물불고기）(9,900원), 닭갈비콩불（닭고기＋콩나물불고기）(11,500원), 오삼콩불（오징어＋콩나물불고기）(11,900원), 화덕곱창콩불（화덕곱창＋콩나물불고기）(12,900원), 김치콩불（볶음김치듬뿍＋콩나물불고기）(10,900원), 부대콩불（부대소시지듬뿍＋콩나물불고기）(12,500원), 모듬콩불（2인분같은1인분＋콩불）(14,900원), 콩불1인 SET（콩불1인분＋볶음밥＋쿨피스）(13,000원), 치즈콩불1인 SET（치즈콩불1인＋볶음밥쿨피스(13,400원), 고기고기콩불（콩불 신메뉴 공모전 당선메뉴）(9,900원), 콩불 SET（콩불2인분＋우동사리＋볶음밥2개）(26,000원), 치즈콩불 SET（치즈콩불2인＋우동＋볶음밥2개(27,300원), 슬림 세트（치즈사리＋우동사리＋쿨피스）(5,500원), 콤보 세트（고기사리＋치즈사리＋우동사리＋쿨피스(9,000원), 고기 사리（100g＋10g더）(3,500원), 우동 사리（240g）(2,500원), 라면 사리(2,000원), 넓적당면 사리（120g）(2,000원), 콩나물 사리（300g）(3,000원), 치즈 사리（모짜렐라 눈꽃치즈）(3,000원), 소시지 사리（70g）(2,500원), 떡 사리（100g）(1,500원), 곱창추가（150g）(8,000원), 참치주먹밥(3,000원), 고구마튀김(3,500원), 팝콘만두(4,000원), 버터갈릭감자튀김（마약감튀.중독성최고!）(4,500원), 볶음밥(3,000원), 공기밥(1,000원)"
미가유황오리,서울 광진구 동일로76길 63,4.0,"오리주물럭(한마리)(56,000원), 양념주물럭(한마라)(60,000원), 훈제오리(한마리)(62,000원), 훈제오리(반마리)(36,000원), 모듬주물럭(60,000원)"
우리가쓰리고,서울 광진구 구의강변로 86 1층,5.0,"갈비살(13,000원), 양념.갈비살(13,000원), 삼겹살(7,900원), 항정살(8,900원), 진꽃살(16,000원)"
백철판0410 건대역점,서울 광진구 동일로22길 105 지하1층,2.0,"치즈매운 철판닭갈비 (1인)(11,000원), 백철판 닭갈비 (1인)(8,500원), 우삼겹 철판볶음 (1인)(9,900원), 쭈삼 철판볶음 (1인)(12,000원), 순대 막창 철판볶음 (1인)(11,000원)"
태평양수산회세꼬시,"서울 광진구 군자로 183 1,2층",1.5,"생선초밥(15,000원), 회덮밥(13,000원), 생대구탕(15,000원), 생선가츠(10,000원), 알탕(10,000원), 알내장탕(10,000원), 갈치조림(15,000원), 고등어구이(10,000원), 삼치구이(10,000원)"
마포구이,서울 광진구 동일로60길 53 102호,4.6,
굴다리전주콩나물국밥 구의점,서울 광진구 자양로 160 1층,3.3,"콩나물국밥정식(11,000원), 콩나물굴국밥정식(13,000원), 콩나물국밥(7,000원), 부추장떡(7,000원), 굴회(12,000원)"
한촌설렁탕 군자점,서울 광진구 능동로 255,2.9,"설렁탕 플러스 （수만두1알＋갈비만두1알）(12,000원), 혼밥세트 2번（얼큰설렁탕＋만두선택）(16,000원), 설렁탕(10,000원), 얼큰설렁탕(12,000원), 수만두설렁탕 [떡만두국](11,000원), 떡국설렁탕 [떡국](10,000원), 뚝배기 불고기 [뚝불](13,000원), 사골황태탕 [북엇국](12,000원), 김치전(12,000원), 수만두(5,000원), 수제 떡갈비 스테이크(12,000원), [계절]한촌 물냉면(10,000원), [계절]한촌 비빔냉면(10,000원), 설렁탕 육수 1＋1 [냉장](9,000원), 왕갈비찜(48,000원), 마왕갈비찜(48,000원), 혼밥세트 1번（설렁탕＋만두선택）(14,000원), 2인 세트（설렁탕＋얼큰설렁탕＋만두[대]선택）(26,500원), 떡갈비 세트（설렁탕 또는 얼큰설렁탕＋떡갈비）(20,000원), 매운갈비찜 정식(13,000원), 특양지설렁탕(15,000원), 소머리곰탕 [국밥](17,000원), 양곰탕 [소내장탕](16,000원), [신메뉴] 누룽지반계탕(15,000원), 도가니탕(19,000원), 얼큰도가니탕(19,000원), 한촌탕(19,000원), [신메뉴] 왕갈비탕(19,000원), 한촌불고기 [소불고기](30,000원), 도가니 수육(44,000원)"
마가을고기 어린이대공원점,서울 광진구 광나루로 381-1 1층,2.9,"백반(8,000원), 삼겹살(200g)(13,000원), 목살(200g)(13,000원), 항정살(200g)(15,000원), 가브리살(200g)(15,000원), 갈매기살(200g)(16,000원), 살치살(150g)(18,000원), 김치찌개(8,000원), 된장찌개(8,000원), 냉면(8,000원), 매생이떡국(8,000원), 등심(150g)(15,000원), 부채살(150g)(17,000원), 안심(150g)(20,000원), 닭볶음탕(8,000원), 황태계란탕(8,000원)"
한가람,서울 광진구 능동로 92 10층,4.9,"옛날 불고기 (2인이상)(19,000원), 소고기 버섯 야채 전골(19,000원), 보리밥 열무낙지정식(12,000원), 한가람 소불고기 쌈밥정식(16,000원), 황태더덕국이 정식(16,000원)"
통큰감자탕 건대본점,서울 광진구 광나루로26길 16 1층,4.6,"숙주우거지감자탕(소)(2~3인)(30,000원), 숙주묵은지감자탕(소)(2~3인)(32,000원), 숙주콩비지우거지감자탕(소)(2~3인)(35,000원), 우거지뼈해장국(1인)(10,000원), 묵은지뼈해장국(1인)(11,000원), 마라맛뼈해장국(1인)(12,000원), 숙주우거지감자탕 (중)(3~4인)(38,000원), 숙주묵은지감자탕 (중)(3~4인)(40,000원), 숙주콩비지우거지감자탕 (중)(3~4인)(42,000원), 숙주우거지감자탕 (대)(4~5인)(46,000원), 숙주묵은지감자탕 (대)(4~5인)(48,000원), 숙주콩비지우거지감자탕 (대)(4~5인)(50,000원), 숙주콩비지묵은지감자탕(소)(2~3인)(36,000원), 숙주콩비지묵은지감자탕(중)(3~4인)(44,000원), 숙주콩비지묵은지감자탕(대)(4~5인)(52,000원), 고기왕만두(2개)(3,000원), 김치왕만두(2개)(3,000원), 고기왕만두(6개)(8,000원)"
도시어부,서울 광진구 뚝섬로 616,4.8,"주방장추천사시미(2인)(40,000원), 산낙지(변동가격), 해삼(20,000원), 멍게(15,000원), 참소라숙회(변동가격)"
꼼박사,서울 광진구 아차산로 354 1층,4.2,"산 꼼장어(볏짚과 참숯으로 구운)(40,000원), 산 아나고구이(참숯과 볏짚으로 구운)(50,000원), 아나고 회(30,000원), 탕탕이(30,000원), 산문어찜(강원도피문어로 산문어를 찜기로쪄서 육즘이많고 부드러워 맛있게 드실수있어요.강추천(70,000원), 아나고탕 (추탕처럼 갈아서 우거지와 함께 끊어서 보양식으로 드실수있읍니다.)(15,000원), 산낙지비빔밥(12,000원), 멍게비빔밥(12,000원), 성게비빔밥(12,000원), 통아나고탕(30,000원), 민물장어(참숯과 볏짚으로 구운)(40,000원), 꼼장어(냉동)~참숯으로 구운~(30,000원), 무뼈닭발(참숯으로 구운)(30,000원), 산낙지(25,000원), 멍게(25,000원), 낙지연포탕(30,000원), 여수 돌게 간장게장(25,000원), 낙지볶음(30,000원), 계란찜(2,000원), 공기밥(1,000원)"
피플한정식,서울 광진구 천호대로102길 9 1층,3.5,"피플한정식(8,000원), 옻오리(60,000원), 엄나무백숙(60,000원), 생삼겹살(1인분)(17,000원), 토종닭도리탕(50,000원), 고등어조림(15,000원), 동태탕(15,000원), 제육볶음(12,000원), 조기조림(15,000원), 계란말이(12,000원), 오징어볶음(12,000원), 냉면(7,000원)"
육회공작소 세종대점,서울 광진구 군자로 50 1층,4.3,"생연어육회(26,900원), 소고기야끼니꾸화로구이(11,900원), 육회(9,900원), 육사시미(15,900원), 연어사시미(22,000원)"
옛골,서울 광진구 자양로26길 10 1층,5.0,"제육볶음(7,000원), 백반(6,000원)"
현방오백소갈비살,서울 광진구 뚝섬로 606 1층 5~6호,5.0,"생소갈비살(3인분)(34,900원), 양념소갈비(3인분)(32,900원), LA꽃갈비(3인분)(32,900원), 살치살 (300g)(35,000원), 고기마니세트(71,900원), 력셔리세트(54,900원), 커플A세트(40,900원), 커플B세트(42,900원)"
지리산정육식당,서울 광진구 광나루로54길 38,4.3,"한우차돌박이(100g)(19,000원), 한우모듬구이(100g)(25,000원), 한우꽃등심(100g)(28,000원), 한우채끝등심(100g)(28,000원), 한우갈비꽃살(100g)(29,000원), 한우갈비살(100g)(28,000원), 한우안심(100g)(29,000원), 한우안창살(100g)(30,500원), 한우토시살(100g)(30,500원), 한우살치살(100g)(29,000원), 한우업진살(100g)(29,000원), 한우제비추리(100g)(28,000원), 한우치맛살(100g)(29,000원), 한우육회(160g)(25,000원), 한우육사시미(160g)(28,000원), 국산돼지고기 오겹살(200g)(19,000원), 국산돼지고기 삼겹살(200g)(19,000원), 국산돼지고기 목살(200g)(19,000원), 국산돼지고기 항정살(200g)(22,000원), 국산돼지고기 가브리살(200g)(22,000원), 국산돼지고기 갈매기살(200g)(22,000원)"
