상호,주소,별점,메뉴
카츠헤세드 어린이대공원점,서울 광진구 능동로 246 2층,,"안심 카츠 정식(14,900원), 등심 카츠 정식(13,900원), 치즈 카츠 정식(14,900원), 특 등심 카츠 정식(16,900원), 투움바 파스타(17,900원), 루꼴라 알리오 올리오(15,900원), 생 모짜렐라 알 포모도로(15,900원), 베이컨 까르보나라(15,900원), 샐러드파스타(15,900원), 투움바 떡볶이(11,900원), 후라이드 카츠(11,900원), 카츠동(12,900원), 카츠 카레(13,900원), 카츠산도(5,500원), 치즈 카츠 산도(5,500원), 갈릭 카츠 정식(13,900원), 불닭 카츠 정식(13,900원), 투움바 떡볶이(11,900원)"
미아리우동집 아차산점,서울 광진구 천호대로 677 1층 102호,4.5,"우동(6,000원), 얼큰우동(7,000원), 어묵우동(7,500원), 쫄면(7,000원), 잔치국수(7,000원), 비빔국수(7,000원), 열무국수(7,500원), 비빔밥(7,000원), 콩국수(8,000원), 김밥(3,500원), 매운소고기김밥(4,500원), 참치김밥(4,500원), 새우만두(4,500원), 갈비만두(4,500원)"
돈카츠로,서울 광진구 면목로 156,3.7,"점보안심치즈(모밀or우동)정식(17,900원), 안심(모밀or우동)정식(12,900원), 점보등심치즈(모밀or우동)정식(16,900원), 등심(모밀or우동)정식(11,900원), 치즈(모밀or우동)정식(13,900원), 1988 옛날경양식(모밀or우동)정식(12,900원), 스페셜등심(9,900원), 치즈킹(11,900원), 물냉면(8,000원), 살얼음모밑정식(10,900원), 야채듬뿍쫄면치즈정식(13,900원), 살얼음모밀(8,000원), 살얼음모밀치즈정식(12,900원), 야채듬뿍쫄면(9,000원), 우동치즈정식(12,900원), 우동정식(10,900원), 우동(8,000원)"
독도마루참치,서울 광진구 천호대로 629,3.5,"알밥(점심특선)(10,000원), 대구탕(점심특선)(10,000원), 알탕(점심특선)(10,000원), 우동(점심특선)(9,000원), 참치 모듬보통 무한리필(38,000원)"
만초밥,서울 광진구 자양로43길 28,3.8,"장어덮밥(25,000원), 오늘의 초밥 10p(12,000원), 모듬초밥 10p(15,000원), 커플세트 2인 20p(38,000원), 특초밥 10p(17,000원), 스페셜 만초밥 12p(20,000원), 셰프초밥 14p(28,000원), 연어한판 10p(20,000원), 광어+연어(22,000원), 광어+연어+찐새우(25,000원), 구운초밥세트(22,000원)"
멘부리 건대점,서울 광진구 능동로13길 19 지하 1층,3.0,"부타동(12,500원), 규동(13,000원), 가츠동(12,500원), 치즈가츠동(13,500원), 생돈까스(12,000원), 치즈돈가스(13,000원), 김치가츠나베(13,500원), 김치치즈 가츠나베(14,000원), 김치믹스나베(14,500원), 비빔우동(10,000원), (리뷰)마약 감자튀김(500원), (리뷰)펩시 355mL(500원), (리뷰)사이다 355mL(500원), (리뷰)탐스제로 오렌지355mL(500원), (리뷰)펩시제로 355mL(500원), (리뷰)사이다 제로 355mL(500원), 카레가츠동(13,500원), 가라아게동(13,000원), 카레가라아게동(14,000원), 에비동(13,500원), 치즈에비동(14,500원), 믹스동(14,000원), 치즈믹스동(15,000원), 김치가츠동(13,500원), 치즈김치가츠동(14,500원), 멘부리벤또(16,500원), 연어덮밥（사.케동）(16,500원), 고구마치즈돈까스(15,000원), 모듬까스(14,000원), 믹스치즈돈까스(14,500원)"
미즈우미,서울 광진구 천호대로 549 지하1층,5.0,"점심 오마카세(현재 미운영)(70,000원), 디너 오마카세(140,000원)"
마미가,서울 광진구 아차산로51길 101,4.4,"돈가스(8,000원), 칼국수(6,000원)"
역전우동0410 강변역점,서울 광진구 강변역로4길 10 지너스타워 1층 107호,4.9,"옛날우동(0원), 냉모밀(0원), 김치우동(0원), 새우튀김우동(0원), 소불고기김치덮밥(0원), 매콤제육덮밥(0원), 돈까스덮밥(0원), 매콤치킨마요덮밥(0원)"
한끼정 광진구본점,서울 광진구 긴고랑로 78,5.0,"원플레이트(45,000원), 달콤담백 육회(16,000원), 싱싱한 연어사시미(27,000원), 기본참치(29,000원), 혼술 2(21,000원), 혼술 4(23,000원), 혼술 5(23,000원), SET B(36,000원), 참다랑어스페셜(42,000원), 모듬참치(39,000원), 참치초밥(15,000원), 참치덮밥(11,000원), 연어덮밥(11,000원), 육회비빔밥(10,000원), 황새치뱃살（메카도로） 6pcs(10,000원), 혼술 1(21,000원), 혼술 3(21,000원), 참이슬후레쉬(4,000원), 참이슬오리지널(4,000원), 진로이즈백(4,000원), 처음처럼(4,000원), 카스(4,000원), 테라(4,000원), 청하(5,000원), 센300(8,000원), 송죽매 준마이 750(27,000원), 월계관 준마이 750(32,000원), 간바레 오또상(36,000원), 하나 기자쿠라 준마이 긴죠(38,000원), 쿠보타 센쥬(80,000원)"
카츠와이찌,서울 광진구 동일로68길 28 1층,3.7,"[재주문1등]내맘대로 반반 돈카츠(13,900원), [매출1등]한돈 수제 등심돈카츠(12,900원), [안심카츠]48시간 교차 숙성 안심카츠(13,500원), [치즈카츠]천연모짜렐라 치즈가 듬뿍(13,900원), [돈카츠세트]둘이 먹다 배터지는 조합(24,900원), 카츠(택1)+면류(택1)(19,500원), [김치카츠나베]해장술안주에도 최고(13,500원), [매운규동]덮밥 주문율 1등(11,900원), [카츠동]안심이 입안에서 사르르르~(12,900원), 안심1P(6,000원), // 새우+2P//콜라//(500원), [매운카츠]두툼한 등심카츠에 매콤함이 더하다(13,500원), [체다치즈카츠]치즈에 치즈를 더하다(13,900원), [카레카츠]두툼한 등심카츠에 카레까지(14,500원), [고구마치즈카츠]달달한 고구마무스와 치즈의 조합(14,500원), [갈릭카츠]시그니처 마늘소스와 안심의 조합(14,500원), 내맘대로 반반 카츠+면류(택1)(20,500원), 돈카츠세트+면류(택1)(29,900원), 덮밥(택1) + 면류(택1)(17,000원), [카츠 나베](13,000원), [새우 나베](13,000원), [믹스 나베](13,500원), [치즈카츠 나베](13,500원), [우삼겹 나베](14,000원), [김치새우나베]야식으로 최고(13,500원), [김치믹스나베]해장술안주에도 최고(14,000원), [김치치즈카츠나베]해장술안주에도 최고(14,000원), 김치우삼겹나베[국밥보다 든든](14,500원), [규동]혼밥으로 최고b(10,900원), [부타동]일본식 돼지고기 볶음밥(10,900원)"
일식우미,서울 광진구 아차산로 431 강변SK뷰 1층 2-101호,5.0,"생선초밥(20,000원), 연어초밥(20,000원), 광어초밥(30,000원), 오마카세초밥(50,000원), 도미머리탕 (점심특선)(20,000원), 생대구머리탕 (점심특선)(20,000원), 생대구탕 (점심특선)(18,000원), 물메기탕 (점심특선)(15,000원), 회덮밥 (점심특선)(15,000원), 민물장어구이정식(4PCS) (점심특선)(20,000원), 새우튀김정식(6PCS) (점심특선)(15,000원), 생선구이정식 (점심특선)(20,000원), 알밥 (점심특선)(15,000원), 전복죽 (점심특선)(20,000원), 물회 (여름점심특선)(20,000원), 모밀정식 (여름점심특선)(15,000원), 돌우동 (겨울점심특선)(15,000원), 돈가스정식 (겨울점심특선)(15,000원), 민물장어요리(1마리)(35,000원), 새우튀김요리(30,000원), 도미머리구이(30,000원)"
백쉐프초밥가게,서울 광진구 광나루로 410 111호,4.4,"연어초밥12pcs(26,000원), 참치 초밥2pcs(6,500원), 생새우 초밥2pcs(3,500원), 간장새우 초밥2pcs(4,500원), 모듬초밥 B 12pcs(17,000원), 모듬초밥 C  .12pcs(20,000원), 광어초밥 12pcs(26,000원), 광어초밥＋소고기초밥 12pcs(27,000원), 연어초밥＋소고기초밥 12pcs(27,000원), 모듬새우초밥 12pcs(17,000원), 연어롤 4pcs(10,000원), 냉모밀정식（모밀＋초밥5pcs）(13,000원), 트리마제,스타시티,한림타워,갤러리아포레,워커힐(1,000원), 광어＋연어초밥(6p+6p)(26,000원), 연어＋구운연어초밥 12pcs(27,000원), 연어＋생새우초밥 12p(21,000원), 일품초밥 12pcs(28,000원), 모듬 특초밥 12pcs(32,000원), 광어 초밥2pcs(5,000원), 광어지느러미 초밥2pcs(6,500원), 참이슬 후레쉬(4,000원), 처음처럼(4,000원), 카스（병맥주）(4,000원), 테라（병맥주）(4,000원), 청하(6,000원), 사케 센（300mL）(7,000원), 진로이즈백(4,000원), 새로(4,000원), 캘리（병맥주）500ml(4,000원), 나마죠조（300ml）(14,000원)"
카츠라 자양점,서울 광진구 뚝섬로 676-1,4.0,"치즈돈까스(0원), 돈까스덮밥(0원)"
세븐돈까스김밥 화양점,서울 광진구 동일로24길 56,2.4,
카츠온주,서울 광진구 동일로30길 39 가동 1층 103호,,"등심카츠 정식(13,000원), 안심카츠 정식(14,000원), 특등심카츠 정식(16,000원), 모듬카츠 정식(17,000원), 멘치카츠 정식(16,000원), 고기카레(4,000원), 닭 안심카츠(4,000원)"
태하,서울 광진구 능동로 345,4.4,
다락,서울 광진구 광나루로 440,4.5,
야키토리스키,서울 광진구 자양로22길 44 오성하우스 1층 3호,4.8,"염통(3,500원), 모래집(3,500원), 다리살대파(3,500원), 종아리(3,500원), 날개(3,500원), 어깨(3,500원), 목살(4,000원), 꼬리(4,000원), 근막(4,000원), 윗날개(3,500원), 다리안쪽(3,500원), 가슴(3,500원), 안심(3,500원), 고관절(4,000원), 연골(4,000원), 껍질(3,500원)"
코시 건대점,서울 광진구 아차산로 197 1층,4.8,"붓카케우동(9,500원), 텐붓카케우동(11,000원), 자루우동(10,000원), 자루소바(11,000원), (두툼~한)돈카츠(12,000원), 반반카츠(13,500원), (매일 줄서는) 토리텐붓카케우동(11,000원), (매일 줄서는)토리텐우동(11,000원), 어묵우동(11,000원), 규동(11,000원), 모짜렐라고로케(6,000원), 카케우동(9,500원), 에비덴뿌라우동(11,000원), 치즈돈카츠(13,000원), 모듬카츠(15,000원), (두툼~한)킹새우카츠(12,500원), 가라아게동(11,000원), 카츠동(11,000원), 고구마치즈고로케(3,500원), 추가 돈카츠(6,000원), 유부초밥(6,000원), 닭튀김(4,500원), 새우튀김(4,000원), 양배추샐러드(1,500원), 코카콜라 355mL(2,000원), 칠성사이다 355mL(2,000원), 펩시제로콜라 355mL(2,000원), 환타 오렌지 355mL(2,000원), 단무지(500원), 깍두기(500원)"
상상카츠 건대점,서울 광진구 능동로13길 10 1층,4.6,"로스카츠(11,500원), 히레카츠(12,500원), 상상스페셜카츠(14,500원), 특로스카츠(14,000원), 치즈모둠카츠(13,000원), 경양식카츠(13,000원), 냉모밀카츠(13,000원), 카레(단품)(3,500원)"
동경규동 광장점,서울 광진구 아차산로 537-17 상가동 1층 22호,3.8,"[만족도 1위] 김치가츠나베정식 SET(13,700원), [NEW] 규동정식 SET(14,300원), [한국인의 맛] 불판김치볶음규동＋온센타마고(9,900원), [3일 숙성] 수제등심 가츠동(9,500원), [숙성수제등심] 돈가츠 정식SET(13,500원), [촉촉 부드러운] 규동(8,900원), [직화] 야끼규동(9,100원), [단짠단짠] 다리살 치킨마요동(9,500원), [야끼 소고기 듬뿍] 니꾸우동（소고기 우동）(9,400원), [숙성 냉장 한돈] 수제등심 가츠카레(9,900원), [NEW!] 치즈김치가츠나베정식 SET(14,700원), 스키야끼나베 정식(13,800원), 냉모밀 돈가츠 SET(15,200원), [불맛 매콤] 매운야끼규동(9,500원), [모짜렐라 100%] 치즈매운야끼규동(10,100원), [오꼬노미야끼 맛을 느끼고 싶다며] 오꼬노미 규타마동(9,800원), [NEW!!] 돼지갈비동(8,100원), [NEW!!!] 김치두루치기동(8,600원), [김치와 돈까스의 만남] 수제등심 김치가츠동(9,900원), [100%치즈와 돈까스의 만남] 수제등심 치즈가츠동(10,100원), [추천메뉴] 치즈김치가츠동(10,900원), [촉촉한 단짠] 다리살 치킨가라아게동(9,500원), [점보사이즈 새우 3마리] 타마고에비텐동(10,800원), [정통 일본] 가쓰오동경우동(7,700원), [유부가 무려 8개] 유부듬뿍 김치우동(8,200원), [뜨끈 달달] 에비텐가쓰오우동(9,100원), [수제다데기] 얼큰니꾸우동(9,800원), [탱탱한 새우 1마리] 에비텐카레우동(9,900원), [순 닭다리살] 다리살 치킨카레(9,600원), [촉촉바삭] 에비텐 카레(10,000원)"
브라운돈까스 중곡점,서울 광진구 능동로 372,0.0,"돈까스 ＋ 사이드(19,000원), 함박스테이크 ＋ 사이드(22,500원), 정식A(등심+등심)(14,900원), 정식B(홍수+등심)(18,500원), 정식C(통새우+등심)(17,900원), 홍수치즈돈까스(15,900원), 특식(통오징어+등심)(17,900원), 등심돈까스(11,900원), 콤보돈까스(13,500원), 눈꽃치즈 함박스테이크(16,900원), 카레 돈까스(12,900원), 매운돈까스(12,500원), 카레 ＋ 사이드(17,000원), 통새우까스(15,500원), 허니버터 눈꽃치즈돈까스(14,900원), 까르보나라돈까스(13,500원), 데리돈까스(13,900원), 브라운 함박스테이크(15,500원), 까르보 함박스테이크(15,900원), 카레라이스(9,900원), 카레 함박스테이크(15,900원), 감자 고로케 2개(1,500원), 브라운우동(7,500원), 어묵꼬치우동(9,900원), 냉모밀(9,500원), 통오징어 튀김(9,900원), 코카콜라 355mL(2,000원), 코카콜라(제로) 355mL(2,000원), 스프라이트 355mL(2,000원), 환타(파인애플) 355mL(2,000원)"
경양식당 본점,서울 광진구 아차산로55길 26 1층,4.6,"함박스테이크(12,000원), 돈카츠(11,000원), 로제돈카츠(12,000원), 오므라이스(10,000원), 토마토 미트 파스타(11,000원), 감자고로케(3,000원), 돈가스2피스(6,000원), 콜라 355mL(2,000원), 사이다 355mL(2,000원)"
하루 건대후문점,서울 광진구 능동로16길 60 1층,4.2,"데미치즈오믈렛(10,000원), 치킨텐더 치즈오믈렛(13,500원), 돈까스 치즈오믈렛(13,500원), 로스（등심）까스(10,500원), 고구마치즈돈까스(13,500원), 더블치즈돈까스(12,500원), 치킨텐더 오믈렛(12,500원), 돈까스 오믈렛(12,500원), 돈까스 치즈오믈렛 정식（돈까스치즈오믈렛＋소우동）(14,500원), 왕돈까스(10,500원), 왕돈까스정식（왕돈까스＋밥＋소우동）(11,500원), 고구마치즈돈까스정식（고구마치즈돈까스＋소우동）(14,500원), 돈까스 김치나베(10,000원), 데미오믈렛(9,000원), 데미오믈렛 정식（데미오믈렛＋소우동）(10,000원), 데미치즈오믈렛  정식（데미치즈오믈렛＋소우동）(11,000원), 치킨텐더 오믈렛 정식（치킨텐더오믈렛＋소우동）(13,500원), 치킨텐더 치즈오믈렛 정식（치킨텐더 치즈오믈렛＋소우동）(14,500원), 돈까스 오믈렛 정식（돈까스오믈렛＋소우동）(13,500원), 치즈돈까스 오믈렛(14,000원), 치즈돈까스 오믈렛 정식（치즈돈까스오믈렛＋소우동）(15,000원), 생선까스 오믈렛(12,500원), 생선까스 오믈렛 정식（생선까스오믈렛＋소우동）(13,500원), 생선까스 치즈오믈렛 .(13,500원), 생선까스 치즈오믈렛 정식（생선까스치즈오믈렛＋소우동）(14,500원), 함박오믈렛(12,000원), 함박오믈렛 정식（함박오믈렛＋소우동）(13,000원), 함박 치즈오믈렛(13,000원), 함박 치즈오믈렛 정식（함박치즈오믈렛＋소우동）(14,000원), 로스까스정식（로스까스＋밥＋소우동）(11,500원)"
건대우동집 구의점,서울 광진구 자양로 116 1층,3.3,"우동(6,500원), 잔치국수(7,500원), 쫄면(8,000원), 비빔밥(8,000원), 얼큰어묵우동(8,500원), 비빔국수(8,000원), 야채김밥(3,800원), 소고기마요김밥(4,800원), 매콤소고기마요김밥(5,000원), 참치김밥(4,800원), 핫도그소세지마요김밥(5,500원), 수제돈까스(9,500원), 얼큰우동(7,500원), 야끼만두 6개(3,500원), 열무국수(8,000원)"
카츠백 건대점,서울 광진구 광나루로 438,4.0,"수제 3센치 통등심카츠 도시락(11,900원), 돈카츠 모밀세트(18,400원), 수제 통치즈카츠 도시락™(12,900원), 수제 안심카츠 도시락(12,900원), 안심&치즈카츠 도시락(12,900원), 냉모밀(7,500원), 돈카츠 우동 세트(17,900원), 수제 안심&새우카츠 도시락(11,900원), 정식 카츠（극소량 메뉴）(11,900원), [[+신메뉴+]] '1995' 경양식 돈카츠 도시락(12,900원), 고구마 치즈돈카츠 도시락(13,800원), 돈카츠 튀김 우동 세트(20,900원), 돈카츠 튀김 모밀 세트(21,400원), 돈카츠 고기듬뿍 포크카레 세트(16,400원), 수제 등심&안심카츠 도시락(12,900원), 수제 등심&치즈카츠 도시락(12,900원), [[더 부드럽고 고소한]] 상등심카츠 도시락(13,900원), [[한정수량]] 특상등심카츠 도시락(14,900원), 비빔모밀(7,500원), 유부우동(7,000원), 매운유부우동(7,500원), 고기듬뿍 포크카레우동(7,500원), 고기듬뿍 포크카레(5,500원), 새우튀김 2ps + 타르타르 소스(4,500원), 게살튀김 2ps(3,000원), 감자 고로케 2ps(2,500원), 가라아게 5ps(3,500원), 버팔로윙 5ps(4,000원), 생선가스 2ps(3,000원), 공기밥(1,000원)"
