상호,주소,별점,메뉴
보배반점 방이점,서울 송파구 올림픽로30길 6 금곡빌딩 1층,3.3,"보배 간짜장(12,500원), 해물짬뽕(14,000원), 소고기짬뽕(14,000원), 크림짬뽕(14,000원), （가성비갑）해물 쟁반짜장（2~3人）(24,000원), 탕수육(15,000원), 불고기잡채밥＋탕수육（미니）(28,000원), 짜장＋짜장＋탕수육（미니）(32,000원), 짜장＋짬뽕＋탕수육（미니）(34,500원), 보배 짜장면(8,500원), 보배짬뽕(10,000원), 통오징어 짬뽕(15,000원), 볶음밥(11,000원), 짜장＋탕수육（미니）(23,500원), 짬뽕＋탕수육（미니）(26,000원), 볶음밥＋탕수육（미니）(26,000원), 짬뽕＋짬뽕＋탕수육（미니）(37,000원), 짜장＋볶음밥＋탕수육（미니）(34,500원), 짬뽕＋볶음밥＋탕수육（미니）(37,000원), 짜장＋잡채밥＋탕수육（미니）(36,500원), 짬뽕＋잡채밥＋탕수육（미니）(39,000원), 중화 비빔밥(12,000원), 새우고추짜장(10,500원), 새우고추짬뽕(13,000원), 해장수제비 짬뽕(13,000원), 사천탕수육(23,000원), 불고기잡채밥(13,000원), 보배짬뽕（밥）(11,000원), 소고기짬뽕（밥）(14,000원), 해물짬뽕（밥）(14,000원)"
핑퐁,서울 송파구 올림픽로35가길 9 잠실푸르지오 월드마크 135호,4.5,"돌문어와 아보카도(28,000원), 상하이풍 새우칠리(28,000원), 사천식 닭튀김(25,000원), 사천가지 토마토 볶음(19,000원), 등갈비 튀김 깐풍소스볶음(38,000원)"
하얼빈양꼬치,서울 송파구 백제고분로7길 32-4 1층,3.3,
차알 잠실730타워점,서울 송파구 송파대로 570 지하1층,5.0,
역대짬뽕 본점,서울 동대문구 천호대로 393,3.0,"나홀로 짬뽕세트(24,000원), 나홀로 짜장세트(20,500원), 짜장(9,000원), 짬뽕(12,500원), 초당순두부짬뽕(14,500원), 찹쌀탕수육(19,000원), SET 2. 찹쌀탕수육＋짜장＋짬뽕(39,500원), 맵탱이~고추짬뽕(14,500원), 삼선간짜장(13,500원), 양장피 (중)(27,500원), 백짬뽕(15,500원), 나홀로 초당순두부짬뽕세트(26,000원), 나홀로 삼선간짜장세트(23,500원), 새우볶음밥나홀로세트(24,000원), 나홀로 잡채밥세트(24,000원), 나홀로 백짬뽕세트(27,000원), 미니탕수육(13,500원), SET 1. 찹쌀탕수육＋짜장2(36,000원), SET 3. 찹쌀탕수육＋짬뽕2(43,000원), 참이슬(5,000원), 처음처럼(5,000원), 테라(5,000원), 카스(5,000원), 칭타오맥주(7,000원), 이과두주(4,500원), 연태고량주（34%）中(25,000원), 연태고량주（34%）大(45,000원), 진단향（33%）(55,000원), 조아하주연주（42%）(60,000원), 노주노교두곡（52%）(80,000원)"
마라사부마라탕 잠실점,서울 송파구 올림픽로30길 9 1층,4.3,"셀프 마라탕(麻辣烫)(1,500원), 셀프 마라샹궈(麻辣香锅)(2,000원), 꿔바로우(锅包肉)(13,000원), 새우계란볶음밥(鸡蛋炒饭)(8,000원), 샤오롱바오(딤섬)灌汤包(8,000원), 찌류(치킨텐더)鸡柳(13,000원), 마라쇼룽샤꼬리(麻辣龙虾尾)(26,000원), 공기밥(1,000원), 콜라(2,000원), 사이다(2,000원), 제로콜라(2,000원), 환타 오렌지(2,000원), 환타 파인애플(2,000원), 삥홍차(3,000원), 삥탕쉐리(배음료)(3,000원), 차파이(복숭아맛)(3,000원)"
팡팡양꼬치,서울 강동구 올림픽로71길 34,3.2,"숙주볶음  （깔끔하고 담백한 맛）(12,000원), 탕추쪽갈비(19,000원), 경장육슬(20,000원), 계란토마토볶음(17,000원), 된장가지(18,000원), 마라롱샤(37,000원), 향라대하(19,000원), 꿔바로우(18,000원), 지삼선(18,000원), 양꼬치 （20개）(30,000원), 가지돼지고기튀김(23,000원), 탕수육 （大）(18,000원), 돼지고기튀김(19,000원), 동파육(23,000원), 계란볶음밥(8,000원), 즈란신관(18,000원), 깐풍기(23,000원), 고급양갈비(38,000원), 양갈비살꼬치 （20개）(38,000원), 소고기꼬치 （20개）(38,000원), 새우꼬치 2인분(36,000원), 양깃머리1인분（10꼬치）(20,000원), 마라룽샤 꼬리(30,000원), 조기찜(26,000원), 마라닭고기[소](18,000원), 마라닭고기[대](36,000원), 향라버섯(18,000원), 마라버섯(18,000원), 마늘쫑고기볶음(18,000원), 닭똥집볶음(18,000원)"
자금성,서울 성동구 왕십리로14길 26-2 1층,3.4,"짜장면(4,500원), 짬뽕(6,000원), 굴짬뽕(8,500원), 새우볶음밥(8,500원), 탕수육(소)(17,000원)"
성민양꼬치 잠실점,서울 송파구 오금로15길 7-1 1층,4.1,"양꼬치(17,000원), 양갈비살꼬치(20,000원), 가지볶음(17,000원), 마파두부(15,000원), 지삼선(17,000원), 토마토계란볶음(17,000원), 어향가지(17,000원), 꿔바로우(20,000원), 볶음밥(8,000원), 수제물만두(8,000원), 건두부무침(16,000원), 오이무침(16,000원), 경장육슬(20,000원), 어향육슬(20,000원), 향라육사(20,000원), 깐풍기(20,000원), 호남닭고기(20,000원), 호남중새우(25,000원), 깐풍새우(23,000원), 오징어볶음(25,000원), 옥수수물냉면(8,000원), 콜라355ml(2,500원), 사이다355ml(2,500원), 환타355ml(2,500원)"
딩딤1968 롯데잠실점,서울 송파구 올림픽로 240 지하1층,4.2,"킹하가우(8,000원), 춘권(7,000원), 딩딤덮밥(11,000원), 시우마이(8,000원), 샤오롱바오(8,000원), 마라차슈탕면(11,000원)"
베이징,서울 강남구 영동대로96길 37 2층,3.3,"짬뽕(8,000원), 간짜장(8,000원), 삼선울면(11,000원), 볶음밥(8,000원), 등심탕수육(22,000원), 라조기(35,000원), 유니짜장(7,000원), 삼선우동(11,000원), 삼선간짜장(10,000원), 삼선짬뽕(11,000원), 차돌짬뽕(10,000원), 굴짬뽕(10,000원), 낙지짬뽕(13,000원), 마라탕면(11,000원), 쟁반짜장 2인(20,000원), 중국냉면(11,000원), 콩국수(10,000원), 짬뽕밥(8,000원), 탕볶밥(13,000원), 잡채밥(9,000원), 잡탕밥(18,000원), 마파두부밥(9,000원), 삼선볶음밥(9,000원), 고추잡채밥(9,000원), 홍게살볶음밥(10,000원), 라조육덮밥(11,000원), 소고기덮밥(11,000원), 삼선짬뽕밥(11,000원), 차돌짬뽕밥(11,000원), 유산슬밥(16,000원)"
야로짬뽕,서울 송파구 신천동 7-14,0.0,
대만우육면,서울 성동구 상원1길 26 1층,2.8,
쯔린,"서울 송파구 삼전로 100 아카데미빌딩 1층 105,106호",3.9,"탕수육(33,000원), 유린기(38,000원), 양장피(40,000원), 칠리새우(38,000원), 크림새우(38,000원), 짜장면(8,000원), 삼선간짜장(10,000원), 삼선짬뽕(10,000원), 삼선짬뽕밥(10,000원), 해물볶음밥(10,000원), 잡탕밥(19,000원), 해물누룽지탕(45,000원), 군만두(8,000원), 처음처럼(5,000원), 진로이즈백(5,000원), 참이슬 후레쉬(5,000원), 참이슬 오리지널(5,000원), 새로(5,000원), 칭따오(10,000원), 카스(5,000원), 테라(5,000원), 연태고량주 小(15,000원), 연태고량주 中(27,000원), 연태고량주 大(50,000원), 공부가주 小(20,000원), 공부가주 中(35,000원), 공부가주 大(60,000원), 죽엽청주 中(40,000원), 죽엽청주 大(80,000원), 금문고량주 中(90,000원)"
블랙차이나,서울 성동구 성덕정15길 12,0.0,
마라에꼬치다 (마라탕&튀김꼬치 전문),서울 동대문구 천호대로85길 31 1층,5.0,"마라탕(변동가격), 소꼬치(5,000원), 마라롱샤(35,000원), 매콤바지락볶음(16,000원), 찌파이(2,000원), 건두부고수말이(2,000원), 완자(1,000원), 닭가슴살튀김(5,000원), 옥수수전(10,000원), 왕중왕 중국소세지(4,000원), 양꼬치(5,000원), 꿔바로우 소(10,000원), 꿔바로우 대(18,000원), 돈등심꼬치(1,500원), 닭날개(2,500원), 닭똥집(1,000원), 양배추(1,000원), 느타리버섯(1,000원), 맨찐(2,000원)"
마라공방 롯데월드점,서울 송파구 올림픽로 240 롯데월드 어드벤처동SM -B1F-23호,2.5,"마라탕(100g)(9000원이상)(2,200원), 마라샹궈(100g)(15000원이상)(3,500원), 꿔바로우 (중)(14,900원), 계란볶음밥(8,000원), 꽃빵튀김(8,000원), 멘보샤(8,000원)"
서우룸다이닝 서울성수점,서울 성동구 서울숲2길 32-14 갤러리아포레 지하1층 117호,4.5,"런치코스(1인)(45,000원), 디너코스A(1인)(60,000원), 디너코스B(1인)(110,000원), 완도전복찜간장소스(70,000원), 한우버터탕수육(55,000원), 버터탕수육(39,000원), 한우스테이크짜장면(30,000원), 닭고기소롱포(4개)(10,000원), 하교(4개)(10,000원), 사천보양샥스핀탕(200g)(155,000원), 통샥스핀찜(200g)(155,000원), 자연송이샥스핀수프(27,000원), 오향장육(33,000원), 어향동고(40,000원), 중새우튀김(38,000원), 보령해삼송이(중)(70,000원), 전가복(75,000원), 자연송이 누룽지탕(49,000원), 팔보채(48,000원), 한우안심 자연송이볶음(64,000원)"
마르르 롯데에비뉴엘잠실점,서울 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 지하 1층,4.0,마라탕(변동가격)
북경반점,서울 송파구 올림픽로49길 6 1층,3.5,"쟁반짜장(9,000원), 삼선짬뽕(12,000원), 굴짬뽕(10,000원), 미니탕수육 （등심）(10,000원), 깐풍육(23,000원), 깐풍기(25,000원), 싱글세트（등심탕수육＋식사류＋만두4）(21,000원), 등심탕수육＋짜장2＋만두4개(25,000원), 등심탕수육＋짜장＋짬뽕＋만두4개(26,000원), 짜장면(7,000원), 간짜장(8,000원), 삼선차돌박이짬뽕(13,000원), 탕짜면（소스따로 불가）(11,000원), 볶음밥 （장 따로불가）(8,000원), 싱글세트（유린육＋식사류）(23,000원), 등심탕수육＋짬뽕2＋만두4개(27,000원), 등심탕수육＋쟁반짜장2＋만두4개(28,000원), 깐풍육＋짜장2＋만두4개(29,000원), 깐풍육＋짬뽕2＋만두4개(31,000원), 참이슬 후레쉬(5,000원), 처음처럼(5,000원), 새로(5,000원), 진로이즈백(5,000원), 테라(5,000원), 카스(5,000원), 이과두주(4,000원), 북경고량주(5,000원), 연태고량주 小(12,000원), 연태고량주 中(20,000원), 연태고량주 大(35,000원)"
오한수 우육면가 잠실점,서울 송파구 올림픽로35길 124 장미아파트 A상가 지하 1층,4.2,"홍콩우육탕면(9,200원), 군만두 4P(7,000원), 도가니 양지탕면(11,000원), 홍콩 완탕면(11,000원), 찐만두 4P(7,000원)"
어양,서울 송파구 위례성대로 14 한미타워 지하1층,3.8,"죽통죽생송이스프 (1인분)(14,000원), 철판흑후추 토마토 새우 (S)(38,000원), 두반메로 (S)(45,000원), 돼지고기 냉채 (S)(27,000원), 쇠고기 탕수육 (S)(33,000원)"
치엔,서울 송파구 오금로 58 잠실아이스페이스 B101호,2.8,"짜장면(7,000원), 짬뽕(8,000원), 탕수육(26,000원), 라조육(32,000원), 깐풍육(32,000원), 짬짜면(11,000원), 탕짜면(11,000원), 탕짬면(11,000원), 탕볶밥(11,000원), 세트 가(21,000원), 세트 1(26,000원), 세트 2(27,000원), 차돌짬뽕(12,000원), 삼선짬뽕(11,000원), 볶짜면(11,000원), 볶짬면(11,000원), 세트 나(23,000원), 세트 다(28,000원), 처음처럼(5,000원), 참이슬 후레쉬(5,000원), 참이슬 오리지널(5,000원), 진로 이즈백(5,000원), 카스(5,000원), 테라(5,000원), 이과두주(6,000원), 연태고량주 소(20,000원), 연태고량주 중(30,000원), 연태고량주 대(50,000원), 공부가주 중(30,000원), 공부가주 대(50,000원)"
무탄 코엑스점,서울 강남구 영동대로 513 스타필드 코엑스 지하1층 H121호,,"문경약돌 동파육(1인)(35,000원), 안심스테이크와 의성마늘볶음밥(45,000원), 고흥문어와 해산물누룽지탕(78,000원), 고흥문어전가복(78,000원), 의성마늘 스테미너 유린기(49,000원), 스테이크 트러플 자장면(33,000원), 흑돼지의성마늘볶음밥(23,000원), 띠또새우(5P)와 그릭샐러드(45,000원), 투뿔한우 고추 유니간짜장(29,000원), 한우 묵은지볶음밥과 중화후라이(3p)(28,000원), 흑돼지볶음탕수육(제주도흑돼지)(49,000원), 투뿔 한우 트러플 난자완스(4P)(78,000원), 자연산 칠리홍새우(58,000원), 투뿔한우 유니간짜장(28,000원), 애사비 오이탕탕 유린기(49,000원), 제주흑돼지깐풍육(55,000원), 팔보 지존 볶음밥과 국내산 연천묵은지(48,000원), 고흥문어 팔보채(78,000원)"
복성장,서울 동대문구 장한로24길 46 1층,4.0,"차돌짬뽕(12,000원), 짜장(7,000원), 짬뽕(8,000원), 간짜장(8,000원), 쟁반짜장(9,000원), 볶음밥(9,000원), 탕수육(20,000원), 01세트（탕수육＋짜장1）(20,000원), 03세트（탕수육＋짜장1＋짬뽕1）(25,000원), 1세트（탕수육＋짜장2）(23,000원), 우동(9,000원), 불타는 짜장(10,000원), 기스면(12,000원), 삼선간짜장(10,000원), 삼선우동(12,000원), 삼선짬뽕(12,000원), 삼선울면(13,000원), 삼선고추짬뽕(13,000원), 삼선백짬뽕(13,000원), 짜장밥(9,000원), 짬뽕밥(9,000원), 오므라이스(11,000원), 김치볶음밥(11,000원), 잡채밥(10,000원), 마파두부밥(10,000원), 삼선볶음밥(11,000원), 새우볶음밥(11,000원), 제육덮밥(11,000원), 새우덮밥(11,000원), 송이덮밥(10,000원)"
왕짜장 풍납점,서울 송파구 올림픽로55길 11,3.4,"짬뽕(6,500원), 볶음밥(6,500원), 탕수육(소)(13,000원), 양장피(23,000원), 간짜장(6,000원), 우동(6,500원), 울면(6,500원), 하얀짬뽕(9,000원), 쟁반짜장(7,000원), 볶음짬뽕(7,500원), 삼선짜장(8,000원), 삼선짬뽕(9,000원), 군만두(5,000원), 생굴짬뽕(8,000원), 짜장밥(6,500원), 짬뽕밥(7,000원), 잡채밥(8,000원), 송이덮밥(8,000원), 제육덮밥(8,000원), 해물덮밥(9,000원), 삼선볶음밥(8,000원), 왕정식(10,000원), 양념탕수육(소)(15,000원), 사천탕수육(소)(15,000원), 깐풍기(23,000원), 누룽지탕(22,000원), 깐쇼새우(25,000원), 팔보채(28,000원), 류산슬(28,000원), 해물쟁반짜장(18,000원), 해물볶음짬뽕(18,000원)"
댄싱홍콩,서울 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 지하1층,3.5,"완탕면(11,000원), 사천완탕면(12,000원), 눈꽃고기만두(9,000원), 샤오롱바오(9,000원), 홍콩짬뽕(11,000원), 계란순두부울면(11,000원), 건두부무침과 밥(10,000원), 사천해물볶음면(12,000원), 중화고기비빔면(11,000원), 가지라구덮밥(12,000원)"
북경,서울 송파구 올림픽로 289 시그마타워 지하1층 B106호,4.3,"짜장(7,000원), 짬뽕(8,000원), 간짜장(8,000원), 울면(8,000원), 삼선짬뽕(13,000원), 삼선울면(13,000원), 삼선짜장(10,000원), 쟁반짜장(10,000원), 볶음짬뽕(10,000원), 짬짜면(10,000원), 짜장밥(8,000원), 짬뽕밥(8,000원), 잡채밥(9,000원), 잡탕밥(16,000원), 깐풍기(30,000원), 깐풍육(30,000원), 라조기(30,000원), 라조육(30,000원), 류산슬(37,000원), 양장피(37,000원), 고추잡채(32,000원), 누룽지탕(50,000원), 팔보채(39,000원), 탕볶밥(10,000원), 깐쇼새우(37,000원), 고추잡채밥(10,000원), 탕수육(소)(18,000원), 사천탕수육(28,000원), 탕수육(중)(22,000원), 볶음밥(8,000원), 삼선볶음밥(10,000원), 새우볶음밥(10,000원), 우동(8,000원), 삼선우동(13,000원), 군만두(7,000원), 잡탕(39,000원)"
차이나정장,서울 강남구 봉은사로114길 12 대웅제약빌딩 본관 지하1층 6호,1.0,"짜장면(7,000원), 짜장밥(8,000원), 짬뽕(8,000원), 짬뽕밥(9,000원), 떡만둣국(8,000원), 김치덮밥(7,500원), 마늘등심탕수육(15,000원)"
대화중화요리,서울 강남구 학동로81길 5 2층,3.6,"유린기(40,000원), 탕수육(30,000원), 양장피(40,000원), 크림중새우(42,000원), 어향동구(35,000원), 탕수육세트 (짜장2)(28,000원), 옛날짜장면(8,000원), 차돌짬뽕(12,000원), 볶음밥(9,000원), 김치볶음밥(10,000원), 잡채밥(11,000원), 짬짜면(10,000원), 탕짜면(11,000원), 탕볶밥(12,000원), 깐쇼새우+(짜장 or 짬뽕 or 볶음밥)(13,000원), 탕수육세트 (짜장1+짬뽕1)(29,500원), 물냉면(9,000원), 비빔냉면(9,000원), 냉짬뽕(11,000원), 중국냉면(11,000원), 콩나물짬뽕(12,000원), 홍굴이짬뽕(12,000원), 매운쟁반짜장(12,000원), 수제육개장(10,000원), 짬뽕(9,000원), 간짜장(9,000원), 쟁반짜장(11,000원), 삼선짬뽕(12,000원), 사천탕면(12,000원), 삼선울면(12,000원)"
강릉명가교동,서울 송파구 올림픽로12길 4,0.0,
화양연화,서울 강동구 올림픽로48길 32 1층,4.8,"삼선짬뽕(10,000원), 차돌짬뽕(12,000원), 삼선우동(10,000원), 삼선짬뽕밥(11,000원), 차돌짬뽕밥(13,000원)"
홍태관,서울 송파구 백제고분로15길 55,5.0,
이화원,서울 강남구 테헤란로87길 46 호텔오크우드 프리미어 3층,3.9,"동파육(45,000원), 광동식탕수육(45,000원), 게살두부(40,000원), 가상두부(40,000원), 마파두부(35,000원), 팔진홍소두부(45,000원)"
명진관,서울 동대문구 답십리로72길 106 1층,4.5,"옛날짜장(7,000원), 삼선쟁반짜장(11,000원), 탕짜면(11,000원), 탕볶밥(11,000원), 탕수육(20,000원), 세트1（탕수육＋짜장2）(22,000원), 세트3（탕수육＋짜장1＋짬뽕1）(23,000원), 세트4（탕수육＋삼선쟁반짜장2）(25,000원), 송이밥(8,000원), 해물짬뽕(11,000원), 해물볶음짬뽕(11,000원), 매운짜장(11,000원), 해물덮밥(12,000원), 삼선고추짬뽕(12,000원), 김치볶음밥(11,000원), 육개장(9,000원), 짜장(6,000원), 우동(7,000원), 짬뽕(7,000원), 간짜장(7,000원), 울면(7,000원), 유니짜장(9,000원), 기스면(10,000원), 삼선우동(10,000원), 소고기간짜장(10,000원), 삼선짬뽕(10,000원), 삼선울면(10,000원), 군만두(6,000원), 물만두(6,000원), 볶음밥(8,000원)"
보배반점 롯데월드 아이스가든점,서울 송파구 올림픽로 240 지하 3층,2.1,"소고기짬뽕(0원), 해물짬뽕(0원), 양장피(0원), 통오징어 해물짬뽕탕(0원), 보배 짜장면(0원), 보배짬뽕(0원), 볶음밥(0원), 불고기잡채밥(0원), 새우고추짜장(0원), 새우고추짬뽕(0원), 크림짬뽕(0원), 탕수육(0원), 사천탕수육(0원), 산더미유린기(0원), 깐쇼새우(0원), 갈릭깐풍기(0원), 아보카도 크림새우(0원)"
