상호,주소,별점,메뉴
한명숙피자 광진점,서울 광진구 능동로15길 12,4.6,"골라먹는재미반반피자(19,000원), 알뜰 B세트(36,000원), 치즈크러스트 피자(18,000원), 태릉갈비피자(20,000원), 알뜰피자(17,000원), 고구마크러스트 피자 2판(33,000원), 씬 피자 2판(28,000원), 베이컨포테이토골드 피자(23,000원), 홈세트 3(26,000원), 싱글 A 세트(22,000원), 장작통삼겹피자(19,000원), 크림치즈엣지피자(18,000원), 고구마무스엣지피자(18,000원), 고구마크러스트 피자(18,000원), 크림치즈크러스트(18,000원), 체다크러스트 피자(18,000원), 리치골드크러스트 피자(21,000원), 골드크러스트 피자(21,000원), 씬 피자(17,000원), 치즈크러스트 피자 2판(33,000원), 체다크러스트 피자 2판(33,000원), 리치골드크러스트 피자 2판(36,000원), 골드크러스트 피자 2판(36,000원), 딥치즈베이컨 피자(23,000원), 쉬림프골드 피자(24,000원), 치즈바이트 피자(23,000원), 베이컨할라피뇨(21,000원), 고르곤졸라 L(20,000원), 알뜰 A세트(31,000원), 홈세트 2(29,000원)"
청년피자 중곡직영점,서울 광진구 능동로 356,4.5,"나만의 사색피자L(24,900원), 반반 오리지널L(22,900원), [신메뉴]바질 콰트로치즈 피자(18,900원), [신메뉴]치즈수플레 미트파이 피자(24,900원), 오리지널+[신메뉴]그릴드 와일드 통다리(28,800원), 진짜감자피자(18,900원), 빅파 불고기 피자(18,900원), 슈퍼슈프림(18,900원), 할라불고기(18,900원), 바삭한허니비(18,900원), 리얼치즈(17,900원), 반반 오리지널R(18,900원), 리얼페페로니(18,900원), 하와이안(17,900원), 야채피자(17,900원), 멜팅 고구마 피자(19,900원), 매드쉬림프(23,900원), 에그콘피자(23,900원), 멕시칸맥쉬림프(23,900원), 메가쉬림프 갈릭크런치(24,900원), 뉴욕비프 갈릭크런치(24,900원), 씨푸드 콘 바스켓(23,900원), 메가모짜 치즈디쉬(23,900원), 크리스피 직화바베큐(23,900원), 반반 프리미엄L(30,900원), 반반 프리미엄R(24,900원), 프리미엄+[신메뉴]그릴드 와일드 통다리(34,800원), 오리지널+[국내산]오븐베이크치킨+음료(32,500원), 프리미엄+[국내산]오븐베이크치킨+음료(38,500원), 오리지널 + 청피스틱 세트(30,500원)"
파스타예요,서울 광진구 광나루로 361 지하1층 B110호,0.0,"[ & 전국최초 & ] 반반 메뉴 파스타&필라프(16,900원), （（매출1등））매콤크림 파스타(11,900원), （（인기메뉴））투움바 파스타(12,900원), 혼자먹어요 파스타 세트(14,900원), 우삼겹필라프(11,900원), [[특제소스]]봉골레 파스타(12,900원), 나혼자먹어요 파스타 든든세트(19,900원), 둘이먹어요 파스타 세트(24,900원), （사장추천）새우 알리오 파스타(11,900원), （인기）우삼겹 알리오 파스타(11,900원), 베이컨 토마토 파스타(11,900원), 해쉬브라운 3조각(4,000원), 마약 버팔로윙(4,000원), 마약 버팔로봉(4,000원), 마약 버팔로윙／봉(4,000원), 바사삭 치킨가라아게(4,000원), 치킨텐더(3,500원), 쫄깃 크림치즈볼(3,500원), 수제 마늘빵 3조각(3,000원), 대왕소세지(3,000원), 뚱캔콜라（355mL）(2,000원), 뚱캔사이다（355mL）(2,000원), （펩시）제로 콜라（355mL）(2,000원), 브라운브레드(1,500원), 콜라（245mL）(1,300원), 사이다（245mL）(1,300원), （펩시）제로 콜라（250mL）(1,300원), [100 Ol벤트] 쫄깃 치즈볼 2조각 （ 종류1개, 수량1개만 가능합니다 ）(100원), [100 Ol벤트] 미니삼각해쉬브라운2조각（ 종류1개, 수량1개만 가능합니다 ）(100원), [100 Ol벤트] 치킨너겟 2조각（ 종류1개, 수량1개만 가능합니다 ）(100원)"
피자스쿨 광진구청점,서울 광진구 자양로 120 1층,3.1,"고구마피자(12,900원), 까르보네피자(14,900원), 더블갈릭바베큐피자(15,900원), 직화홀릭바이트피자(16,900원), 치즈피자(10,900원), 페퍼로니피자(11,900원), 콤비네이션피자(12,900원), 핫치킨피자(12,900원), 포테이토피자(13,900원), 트러플포테이토스틱(4,900원), 크림치즈꽈배기(5,900원), 치즈오븐스파게티(6,900원), 프리미엄스테이크피자(17,900원), 불고기피자(13,900원), 나폴리피자(14,900원), 고르곤졸라피자(14,900원), 아이리쉬포테이토피자(14,900원), 지구식단직화피자(14,900원), 야채퀘사디아피자(15,900원), 비프퀘사디아피자(15,900원), 치킨퀘사디아피자(15,900원), 트러플포테이토피자(15,900원), 트러플머쉬룸피자(15,900원), 직화파인애플피자(15,900원), 불닭고구마피자(15,900원), 깐쇼새우피자(16,900원), 닭안심살피자(16,900원), 도이치바이트피자(16,900원), 멕시칸바이트피자(16,900원), 오지치즈포테이토피자(16,900원)"
호미스피자,서울 광진구 광나루로39길 11 구의자이르네 1층 124호,4.2,"블랙맘바 포테이토 (R)(20,900원), 호미스 치즈 (R)(17,900원), 클래식 콤비(R)(19,900원), 익스트림 페페로니(R)(19,900원), 루꼴라를 얹어먹는 매콤한 토마토파스타(8,900원), 호미스 치즈 (P)(9,900원), 클래식 콤비(P)(11,900원), 익스트림 페퍼로니(P)(11,900원), 베이컨 체다 딥(P)(12,900원), 블랙맘바 포테이토(P)(12,900원), 캘리포니아 수프림(P)(18,900원), 베이컨 체다 딥(R)(20,900원), 캘리포니아 수프림(R)(25,900원), 호미스 치즈(L)(21,900원), 클래식 콤비(L)(23,900원), 익스트림 페퍼로니(L)(23,900원), 베이컨 체다 딥(L)(24,900원), 블랙맘바 포테이토(L)(24,900원), 캘리포니아 수프림(L)(30,900원), 베이컨과 체다의 감칠맛이 나는 토마토파스타(8,900원)"
한끼버거,서울 광진구 아차산로 591 1층 103호,5.0,"치킨버거(7,000원), 한돈치즈버거(7,000원), 매운치킨버거(7,000원), 매운한돈버거(7,000원), 바베큐버거(4,800원), 스리라차마요버거(4,800원), 반반버거(4,800원), 감자튀김(3,000원), 어묵떡볶이컵(3,000원), 어묵떡볶이(6,000원), 떡튀김(3,000원)"
유토파스타,서울 광진구 긴고랑로15길 10 1층,4.5,"고르곤졸라 피자(18,900원), 마르게리타 피자(18,900원), 페페로니 피자(20,900원), 알리오 올리오 파스타(10,900원), 봉골레 오일 파스타(10,900원), 아라비아타 파스타(10,900원), 뽀모도로 파스타(10,900원), 부채살 오일 파스타(15,900원), 스테이크 피자(22,900원), 트러플버섯피자(19,900원), 씨푸드 토마토 파스타(12,500원), 새우토마토 파스타(11,900원), 뻬쉬해장파스타(12,900원), 새우 크림 파스타(11,400원), 까르보나라 파스타(10,900원), 씨푸드 크림 파스타(12,500원), 트러플 버섯 크림 파스타(11,900원), 버섯로제 파스타(11,400원), 부채살 토마토 파스타(15,900원), 부채살 크림 파스타(15,900원), 까르보나라 리조또(10,900원), 버섯크림 리조또(10,900원), 스테이크고르곤크림 리조또(12,900원), 씨푸드토마토 리조또(12,900원), 스테이크 필라프(12,900원), 와인소스 스테이크(22,900원), 트러플소스 스테이크(22,900원), 버섯 샐러드(7,500원), 모짜렐라 샐러드(8,000원), 치킨 샐러드(8,000원)"
프랭크버거 아차산역점,서울 광진구 천호대로129길 7 1층,5.0,"머쉬룸크림스테이크버거세트(11,400원), 하바네로핫치킨버거세트(11,100원), 청양마요쉬림프버거세트(10,100원), 텍사스스모크버거세트(9,300원), 더블비프치즈버거세트(12,800원), JG버거세트(13,800원), 머쉬룸크림스테이크버거(7,400원), 프랭크버거세트(9,500원), 쉬림프버거세트(9,900원), 치즈버거세트(10,400원), [수제버거]프랭크버거(5,500원), 쉬림프버거(5,900원), 베이컨치즈버거(7,800원), JG버거(9,800원), 비프앤쉬림프버거세트(12,800원), 베이컨치즈버거세트(11,800원), 크리스피치킨버거세트(10,800원), K불고기치즈버거세트(10,100원), K불고기버거세트(9,100원), K핫불고기버거세트(9,100원), 텍사스스모크버거(5,300원), 청양마요쉬림프버거(6,100원), 하바네로핫치킨버거(7,100원), 롱새우스틱(1개)(2,500원), 딸기밀크쉐이크(4,700원), 초코밀크쉐이크(4,700원), K불고기버거(5,100원), K핫불고기버거(5,100원), K불고기치즈버거(6,100원), 치즈버거(6,400원)"
고래식탁,서울 광진구 능동로48길 20 1층,0.0,"감바스(17,000원), 우나기동（민물장어덮밥）(16,000원), 새우튀김（4pcs）(6,500원), 콜라 355mL(2,000원), 스프라이트 355mL(2,000원), 웰치스 포도 355mL(2,000원), 환타 파인애플 355mL(2,000원), 테라(4,000원)"
짚불맥주 건대점,서울 광진구 동일로22길 96,5.0,"옛날통닭(12,000원), 리얼새우깡(8,000원), 오코노미야끼(8,500원), 순살치킨(9,500원), 양념순살치킨(10,500원), 치즈롤돈까스(10,000원), 고구마치즈롤(8,000원), 버팔로윙&봉(13,000원), 오색치즈후라이(8,000원), 버갈범후(7,500원), 훈제스모크치킨(12,000원), 김피탕(8,500원), 교자만두(6,000원), 닭껍질튀김(8,500원), 버터구이오징어(10,500원), 반건조노가리(7,000원), 반건조오징어(12,000원), 맥반석오징어(6,500원), 먹태(13,000원), 참쥐포(7,000원), 가문어통다리(8,500원), 한치(13,000원), 아귀포(7,500원)"
번쩍피자 건대점,서울 광진구 자양로13길 8 아스하임 1층 101호,5.0,
바인,서울 광진구 아차산로29길 22 지하1층,5.0,"바인 라자냐 ( Bar In Lasagna)(22,000원), 레드 라구 (Red Ragout)(19,000원), 소고기 깻잎 타르타르 (Beef Perilla Leaf Tartar)(16,000원), 플레이트 (Plate)(32,000원), 부샤드 초콜릿과 견과류 (Bouchard chocolate & nut)(4,000원), 초리조딥과 치아바타 (Chorizo Dip & Ciabatta)(14,000원)"
피나치공 자양점,서울 광진구 자양번영로6길 15 1층 102호,3.3,"더블포테이토피치세트L(28,900원), 갈릭스테이크 피치세트L(29,900원), 고구마피치세트L(28,900원), 피치세트L(24,900원), 치즈크리스피피치세트L(27,900원), 트리플바비큐피치세트L(28,900원), 페퍼로니피치세트L(24,900원), 스위트불고기피치세트L(28,900원), 더블포테이토피치세트M(24,900원), 고구마피치세트M(24,900원), 콜라 1.25L(2,000원), 스타시티(1,000원), [혼자서도푸짐하게] 1인 피치세트(14,900원), 치즈피치세트L(24,900원), 페퍼간장피치세트L(27,900원), 순살닭다리피치세트L(27,900원), 허니갈릭피치세트L(28,900원), 순살쉬림프골드세트L(28,900원), 통새우불고기피치세트L(29,900원), 핫마요피치세트L(28,900원), 까마코피치세트L(28,900원), 치즈크리스피피치세트M(23,900원), 트리플바비큐피치세트M(24,900원), 스위트불고기피치세트M(24,900원), 페퍼간장피치세트M(23,900원), 순살닭다리피치세트M(23,900원), 갈릭스테이크 피치세트M(25,900원), 허니갈릭피치세트M(24,900원), 순살쉬림프골드세트M(24,900원), 통새우불고기피치세트M(25,900원)"
빅브라덜스버거 BIG BROTHER'S BURGER,서울 광진구 군자로 127,5.0,"팔로브(PALOV)(10,900원), 팔로브(PALOV SET)(12,900원), 팔로브(PALOV SET+)(14,900원), 구운치킨(RICE)(11,900원), 구운치킨(PILAF)(12,900원), 구운치킨(FRIES)(11,900원), 카잔케밥플레이트(RICE)(13,900원), 카잔케밥플레이트(PILAF)(14,900원), 카잔케밥플레이트(FRIES)(13,900원), 사모사(BEEF)(4,000원), 사모사(CHICKEN)(3,500원), 사모사(POTATO)(3,000원), SPECIAL BB(10,900원), BB ONION RING(11,900원), BB EGG MAYO(11,900원), BB SPICY(10,900원), BB COUPLE SET(24,900원), REGULAR BURGER(7,900원), ONION RING BURGER(8,500원), EGG MAYO REGULAR(8,900원), SPICY REGULAR(7,900원), COUPLE SET(24,900원), FAMILY 3X SET(34,900원), BUN BREAD BURGER(10,500원)"
윙크피자,서울 광진구 동일로24길 22 1층,0.0,
프랭크버거 구의점,서울 광진구 아차산로 471 CS PLAZA 1층,4.3,"머쉬룸크림스테이크버거세트(11,400원), K불고기버거세트(9,100원), 프랭크버거세트(9,500원), 치즈버거세트(10,400원), 베이컨치즈버거세트(11,800원), 더블비프치즈버거세트(12,800원), 비프앤쉬림프버거세트(12,800원), JG버거세트(13,800원), [수제버거]프랭크버거(5,500원), 치즈버거(6,400원), 하바네로핫치킨버거세트(11,100원), 크리스피치킨버거세트(10,800원), 청양마요쉬림프버거세트(10,100원), K불고기치즈버거세트(10,100원), 쉬림프버거세트(9,900원), K핫불고기버거세트(9,100원), 청양마요쉬림프버거(6,100원), 머쉬룸크림스테이크버거(7,400원), 하바네로핫치킨버거(7,100원), K불고기버거(5,100원), K핫불고기버거(5,100원), K불고기치즈버거(6,100원), 쉬림프버거(5,900원), 크리스피치킨버거(6,800원), 베이컨치즈버거(7,800원), 더블비프치즈버거(8,800원), 비프앤쉬림프버거(8,800원), JG버거(9,800원), 프렌치프라이(2,400원), 콘샐러드(1개)(2,400원)"
샬롯포르미,서울 광진구 뚝섬로 476-21 1층,5.0,"해산물 오뎅탕(21,000원), 참나물 살롯포르미 육회(19,000원), 멜젓 봉골레 파스타(17,000원), 된장크림 라구 뇨끼(17,000원), 새우 깻잎 페스토 파스타(18,000원), 모짜렐라 베이컨 치즈 감자전(18,000원), 해산물 해장 라면(15,000원), 트러플 은행구이(7,000원), 버터 갈릭 알감자 튀김(10,000원), 청양 오리엔탈 치킨(10,000원), 브라운 치즈와 메론(10,000원), 생크림 판나코따 푸딩(7,000원), 흑임자 바닐라 아이스크림(7,000원), 냉동 홍시 크림치즈(9,000원)"
프리티워모,서울 광진구 천호대로 544 2층,3.5,"모짜렐라 치즈 루꼴라 샐러드(18,000원), 시저 샐러드(17,000원), 파슬리 알리오 올리오 파스타(16,000원), 엔초비 파스타(17,000원), 봉골레 파스타(18,000원), 베이컨 토마토 파스타(17,000원), 해산물 토마토 파스타(18,000원), 베이컨 크림 파스타(17,000원), 중화풍 해산물 크림 파스타(18,000원), 버섯 크림파스타(21,000원), 감바스(22,000원), 해산물 토마토 찜(28,000원), 바지락술찜(23,000원), 맥앤치즈(13,000원), 트러플감자칩(11,000원), 브루스케타(20,000원), 웻에이징 채끝 등심(22,000원)"
더슬로스 자양동일감호점,서울 광진구 아차산로 325 1층,5.0,
부리또인 자양점,서울 광진구 자양번영로 34 제이원하이텔 1층 102호,4.9,"음료 세트(8,500원), 사이드 세트 1인분(12,000원), 베이직 부리또 1인분(7,000원), 소세지 부리또(8,500원), 점보 부리또(8,500원), 에그 부리또(8,500원), 케이준감자(4,000원), 새우 부리또(8,500원), 해쉬브라운 부리또(8,500원), 더블치즈 부리또(8,000원), 감자 부리또(8,500원), 모짜렐라 부리또(8,500원), 할라피뇨 부리또(8,500원), 케이준감자 부리또(8,500원), 파인애플 부리또(8,500원), 치킨텐더（3pc）(4,000원), 어니언링（10pc）(4,000원), 콜라（캔／355mL）(2,000원), 펩시제로（캔／355ml）(2,000원), 사이다（캔／355mL）(2,000원), 생수(1,000원)"
비기버디,서울 광진구 용마산로 112 1층,4.9,"비기버거 [수제버거](8,900원), 리얼치즈 버거 [클래식](7,900원), 쥬시&치지 버거 [시그니쳐](13,500원), 비기버거 세트(13,400원), 리얼치즈버거 세트(12,400원), 리얼치즈버거더블 세트(16,000원), 찐불고기버거 세트(17,000원), 쥬시&치지버거 세트(18,000원), 핫칠리버거 세트(14,500원), 핫칠리프라이(7,000원), 비기버거 더블(12,500원), 리얼치즈 버거 더블 [치즈버거](11,500원), 찐 불고기 버거 [불고기버거](12,500원), 핫 칠리 버거(10,000원), 비기버거더블 세트(17,000원), 후렌치프라이(5,000원), 케이준프라이(6,000원), 리얼치즈프라이(6,500원), 윙(6,000원), 코카콜라 355mL(3,000원), 코카콜라제로 355mL(3,000원), 스프라이트 355mL(3,000원), 스프라이트제로 355mL(3,000원), 환타오렌지 355mL(3,000원), 환타포도 355mL(3,000원), 환타파인 355mL(3,000원), 닥터페퍼 355mL(3,000원)"
